3.999224e+002,1.846142e-001
4.001634e+002,1.919928e-001
4.004045e+002,2.008892e-001
4.006455e+002,2.107503e-001
4.008866e+002,2.207254e-001
4.011277e+002,2.299942e-001
4.013687e+002,2.380382e-001
4.016098e+002,2.447347e-001
4.018509e+002,2.502732e-001
4.020919e+002,2.549571e-001
4.023330e+002,2.590216e-001
4.025740e+002,2.625409e-001
4.028151e+002,2.654629e-001
4.030562e+002,2.677291e-001
4.032972e+002,2.693982e-001
4.035383e+002,2.706977e-001
4.037794e+002,2.719840e-001
4.040204e+002,2.736239e-001
4.042615e+002,2.758722e-001
4.045025e+002,2.787857e-001
4.047436e+002,2.822259e-001
4.049847e+002,2.859178e-001
4.052257e+002,2.895573e-001
4.054668e+002,2.929047e-001
4.057079e+002,2.958460e-001
4.059489e+002,2.984021e-001
4.061900e+002,3.007064e-001
4.064311e+002,3.029495e-001
4.066721e+002,3.053143e-001
4.069132e+002,3.079150e-001
4.071542e+002,3.107559e-001
4.073953e+002,3.137300e-001
4.076364e+002,3.166544e-001
4.078774e+002,3.193430e-001
4.081185e+002,3.216931e-001
4.083596e+002,3.237344e-001
4.086006e+002,3.256321e-001
4.088417e+002,3.276145e-001
4.090827e+002,3.298729e-001
4.093238e+002,3.324686e-001
4.095648e+002,3.353005e-001
4.098059e+002,3.381540e-001
4.100470e+002,3.408148e-001
4.102881e+002,3.431809e-001
4.105291e+002,3.453231e-001
4.107702e+002,3.474508e-001
4.110112e+002,3.498045e-001
4.112523e+002,3.525245e-001
4.114933e+002,3.555731e-001
4.117344e+002,3.587465e-001
4.119755e+002,3.617847e-001
4.122166e+002,3.645102e-001
4.124576e+002,3.669220e-001
4.126987e+002,3.691983e-001
4.129397e+002,3.715945e-001
4.131808e+002,3.742938e-001
4.134218e+002,3.772966e-001
4.136629e+002,3.804030e-001
4.139040e+002,3.833064e-001
4.141451e+002,3.857499e-001
4.143861e+002,3.876616e-001
4.146272e+002,3.891868e-001
4.148682e+002,3.906038e-001
4.151093e+002,3.921460e-001
4.153503e+002,3.938114e-001
4.155914e+002,3.952462e-001
4.158325e+002,3.957546e-001
4.160735e+002,3.944204e-001
4.163146e+002,3.903058e-001
4.165557e+002,3.826516e-001
4.167967e+002,3.710433e-001
4.170378e+002,3.555141e-001
4.172788e+002,3.365917e-001
4.175199e+002,3.152953e-001
4.177610e+002,2.930915e-001
4.180020e+002,2.717751e-001
4.182431e+002,2.532811e-001
4.184842e+002,2.394324e-001
4.187252e+002,2.316724e-001
4.189663e+002,2.308588e-001
4.192073e+002,2.371647e-001
4.194484e+002,2.501236e-001
4.196895e+002,2.687686e-001
4.199305e+002,2.917983e-001
4.201716e+002,3.176957e-001
4.204127e+002,3.447658e-001
4.206537e+002,3.711429e-001
4.208948e+002,3.948409e-001
4.211359e+002,4.139357e-001
4.213769e+002,4.268975e-001
4.216180e+002,4.330049e-001
4.218590e+002,4.326803e-001
4.221001e+002,4.275795e-001
4.223412e+002,4.203270e-001
4.225822e+002,4.139232e-001
4.228233e+002,4.109787e-001
4.230643e+002,4.130241e-001
4.233054e+002,4.201286e-001
4.235465e+002,4.309754e-001
4.237875e+002,4.433560e-001
4.240286e+002,4.549173e-001
4.242697e+002,4.638959e-001
4.245107e+002,4.696089e-001
4.247518e+002,4.725451e-001
4.249929e+002,4.740821e-001
4.252339e+002,4.759426e-001
4.254750e+002,4.796174e-001
4.257160e+002,4.859242e-001
4.259571e+002,4.948438e-001
4.261982e+002,5.056282e-001
4.264392e+002,5.171221e-001
4.266803e+002,5.281525e-001
4.269214e+002,5.378631e-001
4.271624e+002,5.458918e-001
4.274035e+002,5.523717e-001
4.276445e+002,5.577783e-001
4.278856e+002,5.626957e-001
4.281266e+002,5.676007e-001
4.283677e+002,5.727202e-001
4.286088e+002,5.780058e-001
4.288499e+002,5.832037e-001
4.290909e+002,5.879840e-001
4.293320e+002,5.920701e-001
4.295730e+002,5.953276e-001
4.298141e+002,5.977966e-001
4.300551e+002,5.996835e-001
4.302962e+002,6.013315e-001
4.305373e+002,6.031879e-001
4.307784e+002,6.057626e-001
4.310194e+002,6.095593e-001
4.312605e+002,6.149758e-001
4.315015e+002,6.221679e-001
4.317426e+002,6.309407e-001
4.319836e+002,6.407086e-001
4.322247e+002,6.505946e-001
4.324658e+002,6.596467e-001
4.327068e+002,6.671204e-001
4.329479e+002,6.727017e-001
4.331890e+002,6.765842e-001
4.334300e+002,6.793294e-001
4.336711e+002,6.815746e-001
4.339121e+002,6.837101e-001
4.341532e+002,6.856859e-001
4.343943e+002,6.870536e-001
4.346353e+002,6.872372e-001
4.348764e+002,6.859110e-001
4.351175e+002,6.833106e-001
4.353585e+002,6.803005e-001
4.355996e+002,6.781635e-001
4.358406e+002,6.781782e-001
4.360817e+002,6.811877e-001
4.363228e+002,6.873305e-001
4.365638e+002,6.960621e-001
4.368049e+002,7.064209e-001
4.370460e+002,7.174101e-001
4.372870e+002,7.282969e-001
4.375281e+002,7.387125e-001
4.377692e+002,7.485425e-001
4.380102e+002,7.577209e-001
4.382513e+002,7.660711e-001
4.384923e+002,7.732990e-001
4.387334e+002,7.791331e-001
4.389745e+002,7.835016e-001
4.392155e+002,7.866005e-001
4.394566e+002,7.887775e-001
4.396976e+002,7.902659e-001
4.399387e+002,7.909249e-001
4.401798e+002,7.901615e-001
4.404208e+002,7.871405e-001
4.406619e+002,7.812231e-001
4.409030e+002,7.724438e-001
4.411440e+002,7.617614e-001
4.413851e+002,7.509213e-001
4.416262e+002,7.419305e-001
4.418672e+002,7.363596e-001
4.421083e+002,7.347808e-001
4.423493e+002,7.366170e-001
4.425904e+002,7.404846e-001
4.428315e+002,7.448899e-001
4.430725e+002,7.489474e-001
4.433136e+002,7.527822e-001
4.435547e+002,7.574151e-001
4.437957e+002,7.641823e-001
4.440368e+002,7.739522e-001
4.442778e+002,7.865100e-001
4.445189e+002,8.004023e-001
4.447599e+002,8.133264e-001
4.450010e+002,8.228984e-001
4.452421e+002,8.274869e-001
4.454832e+002,8.267694e-001
4.457242e+002,8.218193e-001
4.459653e+002,8.147182e-001
4.462063e+002,8.078831e-001
4.464474e+002,8.033835e-001
4.466884e+002,8.024756e-001
4.469295e+002,8.054611e-001
4.471706e+002,8.118333e-001
4.474117e+002,8.205869e-001
4.476527e+002,8.305430e-001
4.478938e+002,8.406026e-001
4.481348e+002,8.498855e-001
4.483759e+002,8.577958e-001
4.486169e+002,8.640437e-001
4.488580e+002,8.686370e-001
4.490991e+002,8.718410e-001
4.493401e+002,8.740894e-001
4.495812e+002,8.758489e-001
4.498223e+002,8.774639e-001
4.500633e+002,8.790308e-001
4.503044e+002,8.803419e-001
4.505454e+002,8.809272e-001
4.507865e+002,8.801757e-001
4.510276e+002,8.775124e-001
4.512686e+002,8.725816e-001
4.515097e+002,8.654121e-001
4.517508e+002,8.565208e-001
4.519918e+002,8.469353e-001
4.522329e+002,8.380945e-001
4.524739e+002,8.316220e-001
4.527150e+002,8.289796e-001
4.529561e+002,8.310803e-001
4.531971e+002,8.379778e-001
4.534382e+002,8.487675e-001
4.536793e+002,8.617693e-001
4.539203e+002,8.749704e-001
4.541614e+002,8.865772e-001
4.544025e+002,8.954699e-001
4.546435e+002,9.013460e-001
4.548846e+002,9.044812e-001
4.551256e+002,9.051995e-001
4.553667e+002,9.032993e-001
4.556078e+002,8.977373e-001
4.558488e+002,8.867869e-001
4.560899e+002,8.686886e-001
4.563309e+002,8.425906e-001
4.565720e+002,8.094060e-001
4.568131e+002,7.722126e-001
4.570541e+002,7.359598e-001
4.572952e+002,7.065089e-001
4.575363e+002,6.892668e-001
4.577773e+002,6.878377e-001
4.580184e+002,7.031019e-001
4.582595e+002,7.329946e-001
4.585005e+002,7.730085e-001
4.587416e+002,8.172386e-001
4.589826e+002,8.596537e-001
4.592237e+002,8.952575e-001
4.594648e+002,9.208845e-001
4.597058e+002,9.355130e-001
4.599469e+002,9.401080e-001
4.601880e+002,9.371131e-001
4.604290e+002,9.297427e-001
4.606701e+002,9.212550e-001
4.609111e+002,9.143367e-001
4.611522e+002,9.107238e-001
4.613932e+002,9.110757e-001
4.616343e+002,9.151116e-001
4.618754e+002,9.219096e-001
4.621165e+002,9.302812e-001
4.623575e+002,9.390929e-001
4.625986e+002,9.474754e-001
4.628396e+002,9.548878e-001
4.630807e+002,9.610882e-001
4.633217e+002,9.660454e-001
4.635628e+002,9.698696e-001
4.638039e+002,9.727561e-001
4.640450e+002,9.749547e-001
4.642860e+002,9.767258e-001
4.645271e+002,9.782777e-001
4.647681e+002,9.797038e-001
4.650092e+002,9.809507e-001
4.652502e+002,9.818413e-001
4.654913e+002,9.821439e-001
4.657324e+002,9.816585e-001
4.659734e+002,9.802728e-001
4.662145e+002,9.779550e-001
4.664556e+002,9.747107e-001
4.666966e+002,9.705480e-001
4.669377e+002,9.655212e-001
4.671787e+002,9.598514e-001
4.674198e+002,9.540793e-001
4.676609e+002,9.491312e-001
4.679019e+002,9.462161e-001
4.681430e+002,9.465120e-001
4.683841e+002,9.507391e-001
4.686251e+002,9.587939e-001
4.688662e+002,9.696272e-001
4.691072e+002,9.814609e-001
4.693483e+002,9.922709e-001
4.695894e+002,1.000336e+000
4.698304e+002,1.004605e+000
4.700715e+002,1.004709e+000
4.703126e+002,1.000660e+000
4.705536e+002,9.924253e-001
4.707947e+002,9.796913e-001
4.710358e+002,9.620245e-001
4.712768e+002,9.394216e-001
4.715179e+002,9.130089e-001
4.717589e+002,8.854923e-001
4.720000e+002,8.610049e-001
4.722411e+002,8.442636e-001
4.724821e+002,8.392437e-001
4.727232e+002,8.478800e-001
4.729642e+002,8.693069e-001
4.732053e+002,8.999974e-001
4.734464e+002,9.347605e-001
4.736874e+002,9.682380e-001
4.739285e+002,9.963157e-001
4.741696e+002,1.016945e+000
4.744106e+002,1.030158e+000
4.746517e+002,1.037403e+000
4.748928e+002,1.040601e+000
4.751338e+002,1.041384e+000
4.753749e+002,1.040778e+000
4.756159e+002,1.039360e+000
4.758570e+002,1.037638e+000
4.760981e+002,1.036345e+000
4.763391e+002,1.036422e+000
4.765802e+002,1.038705e+000
4.768212e+002,1.043506e+000
4.770623e+002,1.050370e+000
4.773034e+002,1.058172e+000
4.775444e+002,1.065536e+000
4.777855e+002,1.071394e+000
4.780266e+002,1.075367e+000
4.782676e+002,1.077817e+000
4.785087e+002,1.079544e+000
4.787498e+002,1.081309e+000
4.789908e+002,1.083433e+000
4.792319e+002,1.085689e+000
4.794729e+002,1.087510e+000
4.797140e+002,1.088379e+000
4.799550e+002,1.088184e+000
4.801961e+002,1.087348e+000
4.804372e+002,1.086679e+000
4.806783e+002,1.087027e+000
4.809193e+002,1.088924e+000
4.811604e+002,1.092369e+000
4.814014e+002,1.096823e+000
4.816425e+002,1.101372e+000
4.818835e+002,1.104957e+000
4.821246e+002,1.106592e+000
4.823657e+002,1.105537e+000
4.826068e+002,1.101447e+000
4.828478e+002,1.094530e+000
4.830889e+002,1.085675e+000
4.833299e+002,1.076468e+000
4.835710e+002,1.068985e+000
4.838120e+002,1.065333e+000
4.840531e+002,1.067022e+000
4.842942e+002,1.074417e+000
4.845352e+002,1.086491e+000
4.847763e+002,1.101076e+000
4.850174e+002,1.115546e+000
4.852584e+002,1.127720e+000
4.854995e+002,1.136577e+000
4.857405e+002,1.142521e+000
4.859816e+002,1.147047e+000
4.862227e+002,1.151995e+000
4.864637e+002,1.158711e+000
4.867048e+002,1.167508e+000
4.869459e+002,1.177622e+000
4.871869e+002,1.187668e+000
4.874280e+002,1.196291e+000
4.876691e+002,1.202736e+000
4.879101e+002,1.207045e+000
4.881512e+002,1.209860e+000
4.883922e+002,1.211998e+000
4.886333e+002,1.214033e+000
4.888744e+002,1.216108e+000
4.891154e+002,1.218010e+000
4.893565e+002,1.219409e+000
4.895975e+002,1.220055e+000
4.898386e+002,1.219826e+000
4.900797e+002,1.218613e+000
4.903207e+002,1.216198e+000
4.905618e+002,1.212259e+000
4.908029e+002,1.206601e+000
4.910439e+002,1.199507e+000
4.912850e+002,1.192009e+000
4.915261e+002,1.185834e+000
4.917671e+002,1.182966e+000
4.920082e+002,1.184945e+000
4.922492e+002,1.192194e+000
4.924903e+002,1.203713e+000
4.927314e+002,1.217330e+000
4.929724e+002,1.230437e+000
4.932135e+002,1.240899e+000
4.934545e+002,1.247754e+000
4.936956e+002,1.251388e+000
4.939367e+002,1.253160e+000
4.941777e+002,1.254659e+000
4.944188e+002,1.256999e+000
4.946599e+002,1.260449e+000
4.949009e+002,1.264541e+000
4.951420e+002,1.268524e+000
4.953831e+002,1.271880e+000
4.956241e+002,1.274608e+000
4.958652e+002,1.277156e+000
4.961062e+002,1.280059e+000
4.963473e+002,1.283553e+000
4.965883e+002,1.287374e+000
4.968294e+002,1.290888e+000
4.970705e+002,1.293445e+000
4.973116e+002,1.294751e+000
4.975526e+002,1.295033e+000
4.977937e+002,1.294907e+000
4.980347e+002,1.295034e+000
4.982758e+002,1.295778e+000
4.985168e+002,1.297065e+000
4.987579e+002,1.298532e+000
4.989990e+002,1.299832e+000
4.992401e+002,1.300889e+000
4.994811e+002,1.301887e+000
4.997222e+002,1.302966e+000
4.999632e+002,1.303771e+000
5.002043e+002,1.303153e+000
5.004453e+002,1.299293e+000
5.006864e+002,1.290319e+000
5.009275e+002,1.275208e+000
5.011685e+002,1.254613e+000
5.014096e+002,1.231152e+000
5.016507e+002,1.208987e+000
5.018917e+002,1.192714e+000
5.021328e+002,1.186001e+000
5.023738e+002,1.190444e+000
5.026149e+002,1.205118e+000
5.028560e+002,1.226965e+000
5.030970e+002,1.251847e+000
5.033381e+002,1.275833e+000
5.035792e+002,1.296244e+000
5.038202e+002,1.312086e+000
5.040613e+002,1.323802e+000
5.043024e+002,1.332553e+000
5.045434e+002,1.339378e+000
5.047845e+002,1.344605e+000
5.050255e+002,1.347735e+000
5.052666e+002,1.347779e+000
5.055077e+002,1.343886e+000
5.057487e+002,1.335956e+000
5.059898e+002,1.324998e+000
5.062308e+002,1.313087e+000
5.064719e+002,1.302932e+000
5.067130e+002,1.297195e+000
5.069540e+002,1.297797e+000
5.071951e+002,1.305396e+000
5.074362e+002,1.319221e+000
5.076772e+002,1.337292e+000
5.079183e+002,1.356948e+000
5.081594e+002,1.375533e+000
5.084004e+002,1.391012e+000
5.086415e+002,1.402365e+000
5.088825e+002,1.409632e+000
5.091236e+002,1.413667e+000
5.093647e+002,1.415701e+000
5.096057e+002,1.416916e+000
5.098468e+002,1.418160e+000
5.100878e+002,1.419888e+000
5.103289e+002,1.422274e+000
5.105700e+002,1.425391e+000
5.108110e+002,1.429322e+000
5.110521e+002,1.434157e+000
5.112932e+002,1.439880e+000
5.115342e+002,1.446260e+000
5.117753e+002,1.452829e+000
5.120164e+002,1.458999e+000
5.122574e+002,1.464288e+000
5.124985e+002,1.468524e+000
5.127395e+002,1.471932e+000
5.129806e+002,1.475045e+000
5.132217e+002,1.478469e+000
5.134627e+002,1.482621e+000
5.137038e+002,1.487566e+000
5.139448e+002,1.493002e+000
5.141859e+002,1.498378e+000
5.144270e+002,1.503045e+000
5.146680e+002,1.506338e+000
5.149091e+002,1.507571e+000
5.151501e+002,1.505991e+000
5.153912e+002,1.500831e+000
5.156323e+002,1.491534e+000
5.158734e+002,1.478146e+000
5.161144e+002,1.461710e+000
5.163555e+002,1.444433e+000
5.165966e+002,1.429423e+000
5.168376e+002,1.419960e+000
5.170787e+002,1.418507e+000
5.173197e+002,1.425797e+000
5.175608e+002,1.440428e+000
5.178018e+002,1.459157e+000
5.180429e+002,1.477887e+000
5.182839e+002,1.493002e+000
5.185250e+002,1.502540e+000
5.187661e+002,1.506777e+000
5.190071e+002,1.507985e+000
5.192482e+002,1.509498e+000
5.194893e+002,1.514451e+000
5.197303e+002,1.524705e+000
5.199714e+002,1.540335e+000
5.202125e+002,1.559808e+000
5.204536e+002,1.580698e+000
5.206946e+002,1.600581e+000
5.209357e+002,1.617748e+000
5.211767e+002,1.631503e+000
5.214178e+002,1.642029e+000
5.216588e+002,1.650010e+000
5.218999e+002,1.656233e+000
5.221410e+002,1.661368e+000
5.223820e+002,1.665945e+000
5.226231e+002,1.670452e+000
5.228641e+002,1.675374e+000
5.231052e+002,1.681063e+000
5.233463e+002,1.687469e+000
5.235873e+002,1.693834e+000
5.238284e+002,1.698594e+000
5.240695e+002,1.699620e+000
5.243105e+002,1.694813e+000
5.245516e+002,1.682919e+000
5.247927e+002,1.664266e+000
5.250337e+002,1.641112e+000
5.252748e+002,1.617435e+000
5.255159e+002,1.598109e+000
5.257569e+002,1.587729e+000
5.259980e+002,1.589387e+000
5.262390e+002,1.603830e+000
5.264801e+002,1.629248e+000
5.267211e+002,1.661786e+000
5.269622e+002,1.696597e+000
5.272032e+002,1.729113e+000
5.274443e+002,1.756108e+000
5.276854e+002,1.776272e+000
5.279265e+002,1.790137e+000
5.281675e+002,1.799478e+000
5.284086e+002,1.806460e+000
5.286497e+002,1.812857e+000
5.288907e+002,1.819611e+000
5.291318e+002,1.826811e+000
5.293728e+002,1.834016e+000
5.296139e+002,1.840702e+000
5.298550e+002,1.846608e+000
5.300960e+002,1.851844e+000
5.303371e+002,1.856768e+000
5.305781e+002,1.861733e+000
5.308192e+002,1.866899e+000
5.310603e+002,1.872185e+000
5.313013e+002,1.877393e+000
5.315424e+002,1.882403e+000
5.317834e+002,1.887317e+000
5.320245e+002,1.892446e+000
5.322656e+002,1.898160e+000
5.325067e+002,1.904678e+000
5.327477e+002,1.911927e+000
5.329888e+002,1.919556e+000
5.332299e+002,1.927092e+000
5.334709e+002,1.934156e+000
5.337120e+002,1.940598e+000
5.339530e+002,1.946480e+000
5.341941e+002,1.951924e+000
5.344351e+002,1.956919e+000
5.346762e+002,1.961230e+000
5.349172e+002,1.964486e+000
5.351583e+002,1.966432e+000
5.353994e+002,1.967203e+000
5.356404e+002,1.967476e+000
5.358815e+002,1.968367e+000
5.361226e+002,1.971097e+000
5.363636e+002,1.976555e+000
5.366047e+002,1.984959e+000
5.368458e+002,1.995771e+000
5.370868e+002,2.007905e+000
